scientific_name,msy_multiple_sim,fishing_mort_bau,fishing_mort_rb,percent_mort_diff,absolute_mort_diff,mort_scenario,simulation_avm,simulation_prm,n_div_k,pred_avm_25,pred_avm_mean,pred_avm_75,pred_prm_25,pred_prm_mean,pred_prm_75,p_fmsy
Carcharhinus leiodon,1.5,0.07908848706977871,0.040171185487356806,49.207290497396535,0.038917301582421904,Low Mortality,0.0547513572204126,0.08661956521739131,0.8975287124718453,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.45,NA
Carcharhinus leiodon,1.5,0.07908848706977871,0.040171185487356806,49.207290497396535,0.038917301582421904,Median Mortality,0.33,0.2655628283970689,0.6190550125450722,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.45,NA
Carcharhinus leiodon,1.5,0.07908848706977871,0.040171185487356806,49.207290497396535,0.038917301582421904,High Mortality,0.5516212982351182,0.45,0.43497687383086314,0.0547513572204126,0.33,0.5516212982351182,0.08661956521739131,0.2655628283970689,0.45,NA
Carcharhinus leucas,1.5,0.1015901336867488,0.049495095286418406,51.279623827412635,0.05209503840033039,Full Retention,1,1,0.2501881167136189,0.23183314794215792,0.16633889450623526,0.6510726465364122,0.07653846153846153,0.38488645458587656,0.429925,NA
Carcharhinus leucas,1.5,0.1015901336867488,0.049495095286418406,51.279623827412635,0.05209503840033039,Low Mortality,0.16633889450623526,0.07653846153846153,0.8273904752835511,0.23183314794215792,0.16633889450623526,0.6510726465364122,0.07653846153846153,0.38488645458587656,0.429925,NA
Carcharhinus leucas,1.5,0.1015901336867488,0.049495095286418406,51.279623827412635,0.05209503840033039,Median Mortality,0.16633889450623526,0.38488645458587656,0.6345971824958312,0.23183314794215792,0.16633889450623526,0.6510726465364122,0.07653846153846153,0.38488645458587656,0.429925,NA
Carcharhinus leucas,1.5,0.1015901336867488,0.049495095286418406,51.279623827412635,0.05209503840033039,High Mortality,0.6510726465364122,0.429925,0.39918963934609875,0.23183314794215792,0.16633889450623526,0.6510726465364122,0.07653846153846153,0.38488645458587656,0.429925,NA
Carcharhinus limbatus,1.5,0.07862152974097482,0.05148571884211691,34.5144783982951,0.027135810898857908,Full Retention,1,1,0.25091834411530756,0.23183314794215792,0.429925,0.6510726465364122,0.15884057971014495,0.394562497946848,0.429925,NA
Carcharhinus limbatus,1.5,0.07862152974097482,0.05148571884211691,34.5144783982951,0.027135810898857908,Low Mortality,0.23183314794215792,0.15884057971014495,0.7346131105153902,0.23183314794215792,0.429925,0.6510726465364122,0.15884057971014495,0.394562497946848,0.429925,NA
Carcharhinus limbatus,1.5,0.07862152974097482,0.05148571884211691,34.5144783982951,0.027135810898857908,Median Mortality,0.429925,0.394562497946848,0.5088629874336773,0.23183314794215792,0.429925,0.6510726465364122,0.15884057971014495,0.394562497946848,0.429925,NA
Carcharhinus limbatus,1.5,0.07862152974097482,0.05148571884211691,34.5144783982951,0.027135810898857908,High Mortality,0.6510726465364122,0.429925,0.3992326187455598,0.23183314794215792,0.429925,0.6510726465364122,0.15884057971014495,0.394562497946848,0.429925,NA
Carcharhinus longimanus,1.5,0.11769573577257444,0.04847033364480183,58.8172559297629,0.06922540212777262,Full Retention,1,1,0.2500615118655956,0.16275,0.11501923076923076,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2177977207977208,NA
Carcharhinus longimanus,1.5,0.11769573577257444,0.04847033364480183,58.8172559297629,0.06922540212777262,Low Mortality,0.11501923076923076,0.11357333333333336,0.8383529150000851,0.16275,0.11501923076923076,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2177977207977208,NA
Carcharhinus longimanus,1.5,0.11769573577257444,0.04847033364480183,58.8172559297629,0.06922540212777262,Median Mortality,0.11501923076923076,0.33538379618251823,0.6911294194976462,0.16275,0.11501923076923076,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2177977207977208,NA
Carcharhinus longimanus,1.5,0.11769573577257444,0.04847033364480183,58.8172559297629,0.06922540212777262,High Mortality,0.5516212982351182,0.33538379618251823,0.4734998627737898,0.16275,0.11501923076923076,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2177977207977208,NA
Carcharhinus macloti,1.5,0.07908848706977871,0.04675042259834584,40.88846009015374,0.03233806447143287,Full Retention,1,1,0.25088927551536616,0.23183314794215792,0.33,0.6510726465364122,0.08661956521739131,0.3897244762663623,0.5,NA
Carcharhinus macloti,1.5,0.07908848706977871,0.04675042259834584,40.88846009015374,0.03233806447143287,Low Mortality,0.23183314794215792,0.08661956521739131,0.776221437058477,0.23183314794215792,0.33,0.6510726465364122,0.08661956521739131,0.3897244762663623,0.5,NA
Carcharhinus macloti,1.5,0.07908848706977871,0.04675042259834584,40.88846009015374,0.03233806447143287,Median Mortality,0.33,0.3897244762663623,0.556664856957633,0.23183314794215792,0.33,0.6510726465364122,0.08661956521739131,0.3897244762663623,0.5,NA
Carcharhinus macloti,1.5,0.07908848706977871,0.04675042259834584,40.88846009015374,0.03233806447143287,High Mortality,0.6510726465364122,0.5,0.3809126660293408,0.23183314794215792,0.33,0.6510726465364122,0.08661956521739131,0.3897244762663623,0.5,NA
Carcharhinus melanopterus,1.5,0.07908848706977871,0.045507455274224215,42.46007609922592,0.033581031795554495,Full Retention,1,1,0.25088927551536616,0.0547513572204126,0.429925,0.5516212982351182,0.11501923076923076,0.25518438627854423,0.429925,NA
Carcharhinus melanopterus,1.5,0.07908848706977871,0.045507455274224215,42.46007609922592,0.033581031795554495,Low Mortality,0.0547513572204126,0.11501923076923076,0.8773951536828122,0.0547513572204126,0.429925,0.5516212982351182,0.11501923076923076,0.25518438627854423,0.429925,NA
Carcharhinus melanopterus,1.5,0.07908848706977871,0.045507455274224215,42.46007609922592,0.033581031795554495,Median Mortality,0.429925,0.25518438627854423,0.5684516459740173,0.0547513572204126,0.429925,0.5516212982351182,0.11501923076923076,0.25518438627854423,0.429925,NA
Carcharhinus melanopterus,1.5,0.07908848706977871,0.045507455274224215,42.46007609922592,0.033581031795554495,High Mortality,0.5516212982351182,0.429925,0.4417249862179872,0.0547513572204126,0.429925,0.5516212982351182,0.11501923076923076,0.25518438627854423,0.429925,NA
Carcharhinus obscurus,1.5,0.0531466275,0.026308198260678494,50.49883784125626,0.026838429239321508,Full Retention,1,1,0.2553279925081154,0.23183314794215792,0.17903225806451611,0.6510726465364122,0.11501923076923076,0.38488645458587656,0.2177977207977208,NA
Carcharhinus obscurus,1.5,0.0531466275,0.026308198260678494,50.49883784125626,0.026838429239321508,Low Mortality,0.17903225806451611,0.11501923076923076,0.7949070668297381,0.23183314794215792,0.17903225806451611,0.6510726465364122,0.11501923076923076,0.38488645458587656,0.2177977207977208,NA
Carcharhinus obscurus,1.5,0.0531466275,0.026308198260678494,50.49883784125626,0.026838429239321508,Median Mortality,0.17903225806451611,0.38488645458587656,0.6287675703372068,0.23183314794215792,0.17903225806451611,0.6510726465364122,0.11501923076923076,0.38488645458587656,0.2177977207977208,NA
Carcharhinus obscurus,1.5,0.0531466275,0.026308198260678494,50.49883784125626,0.026838429239321508,High Mortality,0.6510726465364122,0.38488645458587656,0.4116311755777668,0.23183314794215792,0.17903225806451611,0.6510726465364122,0.11501923076923076,0.38488645458587656,0.2177977207977208,NA
Carcharhinus plumbeus,1.5,0.07927586069537818,0.033024234625367514,58.34263502699146,0.04625162607001066,Full Retention,1,1,0.25087787127418243,0.242,0.08661956521739131,0.6510726465364122,0.08,0.361244966442953,0.091875,NA
Carcharhinus plumbeus,1.5,0.07927586069537818,0.033024234625367514,58.34263502699146,0.04625162607001066,Low Mortality,0.08661956521739131,0.08,0.8802325003776764,0.242,0.08661956521739131,0.6510726465364122,0.08,0.361244966442953,0.091875,NA
Carcharhinus plumbeus,1.5,0.07927586069537818,0.033024234625367514,58.34263502699146,0.04625162607001066,Median Mortality,0.08661956521739131,0.361244966442953,0.6875698255356478,0.242,0.08661956521739131,0.6510726465364122,0.08,0.361244966442953,0.091875,NA
Carcharhinus plumbeus,1.5,0.07927586069537818,0.033024234625367514,58.34263502699146,0.04625162607001066,High Mortality,0.6510726465364122,0.361244966442953,0.41718888792247066,0.242,0.08661956521739131,0.6510726465364122,0.08,0.361244966442953,0.091875,NA
Carcharhinus porosus,1.5,0.0926287246945725,0.02117871479427734,77.13591020052306,0.07145000990029517,Full Retention,1,1,0.2503495604501106,0,0.17903225806451611,0.38488645458587656,0.08661956521739131,0.06042702702702703,0.45,NA
Carcharhinus porosus,1.5,0.0926287246945725,0.02117871479427734,77.13591020052306,0.07145000990029517,Low Mortality,0,0.08661956521739131,0.9350353260884504,0,0.17903225806451611,0.38488645458587656,0.08661956521739131,0.06042702702702703,0.45,NA
Carcharhinus porosus,1.5,0.0926287246945725,0.02117871479427734,77.13591020052306,0.07145000990029517,Median Mortality,0.17903225806451611,0.06042702702702703,0.8285193265690464,0,0.17903225806451611,0.38488645458587656,0.08661956521739131,0.06042702702702703,0.45,NA
Carcharhinus porosus,1.5,0.0926287246945725,0.02117871479427734,77.13591020052306,0.07145000990029517,High Mortality,0.38488645458587656,0.45,0.503735008171277,0,0.17903225806451611,0.38488645458587656,0.08661956521739131,0.06042702702702703,0.45,NA
Carcharhinus sealei,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,Full Retention,1,1,0.25485992596378937,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus sealei,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,Low Mortality,0.0547513572204126,0.11357333333333336,0.8784204151584782,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus sealei,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,Median Mortality,0.429925,0.2655628283970689,0.5640714585915602,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus sealei,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,High Mortality,0.5516212982351182,0.5,0.4186542005274167,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus signatus,1.5,0.05517778625,0.024513764886438024,55.57312724477411,0.030664021363561975,Full Retention,1,1,0.2546273444085574,0.242,0.11357333333333336,0.6510726465364122,0.08661956521739131,0.3730657105144148,0.429925,NA
Carcharhinus signatus,1.5,0.05517778625,0.024513764886438024,55.57312724477411,0.030664021363561975,Low Mortality,0.11357333333333336,0.08661956521739131,0.8572338645798738,0.242,0.11357333333333336,0.6510726465364122,0.08661956521739131,0.3730657105144148,0.429925,NA
Carcharhinus signatus,1.5,0.05517778625,0.024513764886438024,55.57312724477411,0.030664021363561975,Median Mortality,0.11357333333333336,0.3730657105144148,0.6668082345625514,0.242,0.11357333333333336,0.6510726465364122,0.08661956521739131,0.3730657105144148,0.429925,NA
Carcharhinus signatus,1.5,0.05517778625,0.024513764886438024,55.57312724477411,0.030664021363561975,High Mortality,0.6510726465364122,0.429925,0.3998058849455315,0.242,0.11357333333333336,0.6510726465364122,0.08661956521739131,0.3730657105144148,0.429925,NA
Carcharhinus sorrah,1.5,0.17057887927395027,0.10961406200986318,35.73995650784959,0.06096481726408709,Full Retention,1,1,0.2500014991452395,0.1111111111111111,0.429925,0.7132352941176471,0.091875,0.3730657105144148,0.429925,NA
Carcharhinus sorrah,1.5,0.17057887927395027,0.10961406200986318,35.73995650784959,0.06096481726408709,Low Mortality,0.1111111111111111,0.091875,0.8554166666666668,0.1111111111111111,0.429925,0.7132352941176471,0.091875,0.3730657105144148,0.429925,NA
Carcharhinus sorrah,1.5,0.17057887927395027,0.10961406200986318,35.73995650784959,0.06096481726408709,Median Mortality,0.429925,0.3730657105144148,0.5180496738122087,0.1111111111111111,0.429925,0.7132352941176471,0.091875,0.3730657105144148,0.429925,NA
Carcharhinus sorrah,1.5,0.17057887927395027,0.10961406200986318,35.73995650784959,0.06096481726408709,High Mortality,0.7132352941176471,0.429925,0.3726080470039741,0.1111111111111111,0.429925,0.7132352941176471,0.091875,0.3730657105144148,0.429925,NA
Carcharhinus tilstoni,1.5,0.17985470525155076,0.08805977477790677,51.03838142308067,0.09179493047364398,Full Retention,1,1,0.2500007757802788,0.23183314794215792,0.157,0.6510726465364122,0.08661956521739131,0.394562497946848,0.429925,NA
Carcharhinus tilstoni,1.5,0.17985470525155076,0.08805977477790677,51.03838142308067,0.09179493047364398,Low Mortality,0.157,0.08661956521739131,0.8274847798913046,0.23183314794215792,0.157,0.6510726465364122,0.08661956521739131,0.394562497946848,0.429925,NA
Carcharhinus tilstoni,1.5,0.17985470525155076,0.08805977477790677,51.03838142308067,0.09179493047364398,Median Mortality,0.157,0.394562497946848,0.6327878606731066,0.23183314794215792,0.157,0.6510726465364122,0.08661956521739131,0.394562497946848,0.429925,NA
Carcharhinus tilstoni,1.5,0.17985470525155076,0.08805977477790677,51.03838142308067,0.09179493047364398,High Mortality,0.6510726465364122,0.429925,0.3991860712053583,0.23183314794215792,0.157,0.6510726465364122,0.08661956521739131,0.394562497946848,0.429925,NA
Carcharhinus tjutjot,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,Full Retention,1,1,0.25485992596378937,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus tjutjot,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,Low Mortality,0.0547513572204126,0.11357333333333336,0.8784204151584782,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus tjutjot,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,Median Mortality,0.429925,0.2655628283970689,0.5640714585915602,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharhinus tjutjot,1.5,0.05447083000691234,0.031664750276407715,41.8684270601541,0.022806079730504622,High Mortality,0.5516212982351182,0.5,0.4186542005274167,0.0547513572204126,0.429925,0.5516212982351182,0.11357333333333336,0.2655628283970689,0.5,NA
Carcharias taurus,1.5,0.02610649776317006,0.016951970952094088,35.06608544019563,0.009154526811075973,Full Retention,1,1,0.2874518340209643,0.23183314794215792,0.429925,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.7139999999999999,NA
Carcharias taurus,1.5,0.02610649776317006,0.016951970952094088,35.06608544019563,0.009154526811075973,Low Mortality,0.23183314794215792,0.11357333333333336,0.7615600125847163,0.23183314794215792,0.429925,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.7139999999999999,NA
Carcharias taurus,1.5,0.02610649776317006,0.016951970952094088,35.06608544019563,0.009154526811075973,Median Mortality,0.429925,0.38488645458587656,0.5199313536536543,0.23183314794215792,0.429925,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.7139999999999999,NA
Carcharias taurus,1.5,0.02610649776317006,0.016951970952094088,35.06608544019563,0.009154526811075973,High Mortality,0.6510726465364122,0.7139999999999999,0.3490693646893728,0.23183314794215792,0.429925,0.6510726465364122,0.11357333333333336,0.38488645458587656,0.7139999999999999,NA
Carcharodon carcharias,1.5,0.09315814152183474,0.04200675946373096,54.90811776887449,0.05115138205810378,Full Retention,1,1,0.25033701016916665,0.15,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2639628482972136,NA
Carcharodon carcharias,1.5,0.09315814152183474,0.04200675946373096,54.90811776887449,0.05115138205810378,Low Mortality,0.15,0.11357333333333336,0.8150970000876623,0.15,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2639628482972136,NA
Carcharodon carcharias,1.5,0.09315814152183474,0.04200675946373096,54.90811776887449,0.05115138205810378,Median Mortality,0.17383720930232557,0.33538379618251823,0.6618108915866511,0.15,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2639628482972136,NA
Carcharodon carcharias,1.5,0.09315814152183474,0.04200675946373096,54.90811776887449,0.05115138205810378,High Mortality,0.5516212982351182,0.33538379618251823,0.4735011855198457,0.15,0.17383720930232557,0.5516212982351182,0.11357333333333336,0.33538379618251823,0.2639628482972136,NA
Centrophorus atromarginatus,1.5,0.05335154601158458,0.019388843040517828,63.658329533116444,0.03396270297106675,Full Retention,1,1,0.25525267090093534,0.012,0.33,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Centrophorus atromarginatus,1.5,0.05335154601158458,0.019388843040517828,63.658329533116444,0.03396270297106675,Low Mortality,0.012,0.04987567861020629,0.9540421590148996,0.012,0.33,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
Centrophorus atromarginatus,1.5,0.05335154601158458,0.019388843040517828,63.658329533116444,0.03396270297106675,Median Mortality,0.33,0.04987567861020629,0.7274424562857034,0.012,0.33,0.39638068181818176,0.157,0.04987567861020629,0.5,NA
